order_id,date,product,qty,unit_price,line_total,customer_name
ORD26906,2024-09-10,Gadget X,1,6.3,6.3,Ali Ahmed
ORD26908,2024-08-01,Widget A,5,1250.0,6250.0,John Hussain
ORD26913,2024-10-31,Widget B,1,17.0,17.0,Hassan Khan
ORD26924,2024-08-29,Widget A,10,1250.0,12500.0,Hassan Patel
ORD26926,2024-08-27,Gadget Y,9,5.49,49.0,Sara Chen
ORD26970,2024-07-14,Gadget Y,3,6.04,18.12,John Lee
ORD26972,2024-08-21,Service Plan,10,49.99,499.9,Ali Iqbal
ORD26985,2024-11-18,Gadget Y,6,5.49,32.94,Ali Smith
ORD26998,2024-12-29,Widget A,4,11.25,45.0,Fatima Patel
ORD27000,2024-09-14,Widget B,5,21.99,109.95,Fatima Chen
ORD27000,2024-10-13,Service Plan,4,54.99,219.96,Maria Chen
ORD27025,2024-11-09,Service Plan,5,49.99,249.95,Ayesha Patel
ORD27036,2024-09-04,Service Plan,2,49.99,99.98,Maria Chen
ORD27039,2024-08-02,Service Plan,1,49.99,49.99,Fatima Patel
ORD27051,2024-08-30,Widget B,4,19.99,79.96,Omar Khan
ORD27054,2024-10-21,Widget A,10,11.0,112.0,Ali Garcia
ORD27075,2024-06-10,Gadget X,9,7.0,63.0,John Reyes
ORD27075,2024-07-20,Widget B,10,17.99,179.9,Ali Ahmed
ORD27094,2024-03-11,Widget B,9,17.99,161.91,Hassan Garcia
ORD27099,2024-09-27,Gadget X,5,6.3,31.5,Hassan Chen
ORD27099,2024-09-27,Gadget Y,10,4.0,40.0,Ayesha Khan
ORD27109,2024-09-24,Gadget X,4,7.0,28.0,Hassan Garcia
ORD27109,2024-12-22,Service Plan,5,49.99,249.95,John Khan
ORD27128,2024-10-14,Service Plan,2,4999.0,9998.0,Omar Chen
ORD27134,2024-09-08,Service Plan,5,49.99,249.95,Maria Reyes
ORD27140,2024-06-10,Widget A,2,13.75,27.5,Noor Hussain
ORD27144,2024-10-21,Gadget Y,10,4.0,40.0,Ali Iqbal
ORD27146,2024-10-10,Widget A,3,12.5,37.5,John Hussain
ORD27148,2024-06-30,Gadget X,10,6.0,60.0,Zain Smith
ORD27155,2024-11-17,Widget B,5,21.99,109.95,Omar Lee
ORD27162,2024-07-12,Gadget Y,4,5.49,21.96,Noor Reyes
ORD27169,2024-11-18,Widget B,3,21.0,63.0,Maria Reyes
ORD27176,2024-06-05,Widget B,4,19.0,76.0,Fatima Smith
ORD27199,2024-07-12,Gadget Y,3,6.04,18.12,Hassan Reyes
ORD27204,2024-10-15,Service Plan,3,4999.0,14997.0,Zain Smith
ORD27209,2024-08-01,Service Plan,9,49.99,449.91,Omar Patel
ORD27214,2024-06-16,Gadget X,6,7.0,42.0,Ali Chen
ORD27221,2024-09-12,Widget B,4,2199.0,8796.0,Noor Ahmed
ORD27229,2024-12-26,Service Plan,7,4999.0,34993.0,Ayesha Lee
ORD27232,2024-09-07,Widget B,6,1999.0,11994.0,Fatima Hussain
ORD27236,2024-10-31,Gadget X,5,7.7,38.5,Hassan Reyes
ORD27240,2024-07-28,Widget B,1,19.99,19.99,Zain Hussain
ORD27243,2024-08-04,Widget A,8,12.0,96.0,Omar Patel
ORD27261,2024-07-09,Gadget X,2,7.0,14.0,John Chen
ORD27268,2024-07-18,Gadget X,3,7.0,21.0,Noor Garcia
ORD27268,2024-12-01,Widget B,7,21.99,153.92,John Khan
ORD27270,2024-09-10,Gadget Y,7,549.0,3843.0,Ayesha Smith
ORD27277,2024-07-04,Widget B,1,19.99,19.99,Fatima Khan
ORD27279,2024-08-21,Service Plan,10,44.0,440.0,Hassan Reyes
ORD27287,2024-06-27,Service Plan,6,4999.0,29994.0,Hassan Khan
ORD27304,2024-10-05,Gadget X,10,6.3,63.0,Sara Patel
ORD27305,2024-10-27,Widget A,3,11.25,33.75,Ali Garcia
ORD27314,2024-09-27,Gadget X,9,7.0,63.0,Noor Patel
ORD27322,2024-11-24,Widget A,3,12.5,37.0,Ali Lee
ORD27322,2024-12-07,Gadget Y,8,6.04,48.31,Omar Iqbal
ORD27325,2024-09-03,Gadget Y,4,6.04,24.16,Maria Reyes
ORD27337,2024-07-16,Service Plan,6,49.99,299.94,Noor Khan
ORD27339,2024-12-20,Gadget X,10,6.3,63.0,Noor Iqbal
ORD27353,2024-11-22,Service Plan,2,49.0,99.0,Noor Reyes
ORD27399,2024-06-14,Service Plan,3,49.99,149.97,Ayesha Iqbal
ORD27404,2024-11-28,Widget A,1,12.5,12.5,Hassan Hussain
ORD27432,2024-06-12,Service Plan,2,54.99,109.98,Maria Iqbal
ORD27470,2024-11-24,Service Plan,1,44.0,44.0,Ali Reyes
ORD27487,2024-07-08,Gadget Y,4,4.94,19.76,Maria Ahmed
ORD27499,2024-09-23,Widget A,2,12.5,25.0,Noor Iqbal
ORD27510,2024-06-29,Widget A,6,1250.0,7500.0,Omar Lee
ORD27541,2024-06-09,Gadget Y,6,5.0,30.0,Noor Iqbal
ORD27541,2024-06-19,Widget A,4,11.25,45.0,Ali Reyes
ORD27542,2024-07-04,Widget A,7,12.5,87.5,Fatima Garcia
ORD27543,2024-10-06,Widget B,1,19.0,19.0,John Iqbal
ORD27544,2024-11-24,Gadget Y,3,549.0,1647.0,Hassan Hussain
ORD27550,2024-11-02,Gadget Y,8,5.49,43.92,Noor Garcia
ORD27565,2024-12-04,Gadget X,2,7.0,14.0,Ali Lee
ORD27569,2024-12-20,Widget B,1,1999.0,1999.0,Noor Ahmed
ORD27572,2024-09-05,Widget B,8,19.99,159.92,Omar Reyes
ORD27577,2024-11-17,Widget B,8,21.0,168.0,Fatima Reyes
ORD27593,2024-03-08,Gadget X,3,7.0,21.0,Maria Iqbal
ORD27611,2024-11-24,Service Plan,10,4999.0,49990.0,John Lee
ORD27631,2024-12-15,Gadget Y,3,5.49,16.47,Maria Chen
ORD27634,2024-06-16,Service Plan,10,49.0,490.0,Noor Iqbal
ORD27641,2024-10-15,Gadget X,2,7.0,14.0,Noor Garcia
ORD27649,2024-06-07,Service Plan,8,54.99,439.0,Sara Reyes
ORD27659,2024-07-29,Gadget Y,9,604.0,5435.0,Maria Hussain
ORD27675,2024-11-13,Widget B,4,19.99,79.0,John Smith
ORD27682,2024-12-01,Gadget Y,5,5.49,27.45,Hassan Khan
ORD27707,2024-07-27,Gadget Y,7,549.0,3843.0,Zain Ahmed
ORD27709,2024-04-06,Widget B,2,19.99,39.98,Ayesha Iqbal
ORD27710,2024-10-30,Gadget X,9,7.7,69.3,Ali Smith
ORD27723,2024-09-03,Gadget Y,4,5.0,20.0,Omar Ahmed
ORD27723,2024-11-13,Widget B,8,21.99,175.91,Sara Smith
ORD27724,2024-08-13,Gadget X,3,7.0,21.0,Omar Reyes
ORD27727,2024-09-19,Widget B,10,19.99,199.9,Hassan Hussain
ORD27727,2024-12-18,Widget B,1,19.99,19.99,Omar Khan
ORD27730,2024-12-01,Gadget Y,8,4.94,39.52,Sara Lee
ORD27736,2024-11-21,Gadget Y,4,4.0,16.0,Hassan Lee
ORD27759,2024-08-31,Widget B,1,19.99,19.99,Sara Chen
ORD27763,2024-11-21,Gadget Y,2,549.0,1098.0,Ali Ahmed
ORD27778,2024-06-09,Gadget X,4,7.0,28.0,Fatima Hussain
ORD27783,2024-11-10,Gadget Y,1,549.0,549.0,Fatima Hussain
ORD27792,2024-12-10,Widget A,2,1250.0,2500.0,Zain Garcia
ORD27814,2024-11-02,Widget B,10,19.99,199.9,Hassan Ahmed
ORD27820,2024-06-23,Gadget Y,1,494.0,494.0,Sara Chen
ORD27826,2024-05-10,Gadget Y,4,5.49,21.96,Omar Smith
ORD27826,2024-06-04,Service Plan,10,49.0,490.0,Zain Lee
ORD27834,2024-09-03,Gadget Y,6,5.49,32.94,Maria Garcia
ORD27849,2024-04-10,Service Plan,5,49.99,249.95,Noor Khan
ORD27851,2024-12-02,Service Plan,4,5499.0,21996.0,Hassan Reyes
ORD27853,2024-12-09,Service Plan,7,44.99,314.94,Omar Garcia
ORD27860,2024-09-10,Widget B,2,19.99,39.98,Ayesha Khan
ORD27864,2024-06-05,Widget B,6,21.99,131.93,Ayesha Khan
ORD27865,2024-08-28,Gadget X,8,630.0,5040.0,John Patel
ORD27878,2024-12-29,Gadget Y,4,5.49,21.96,Omar Hussain
ORD27883,2024-07-13,Widget B,9,19.0,171.0,John Smith
ORD27887,2024-09-24,Gadget X,5,7.0,35.0,Maria Smith
ORD27890,2024-07-17,Widget B,5,19.99,99.95,Ali Smith
ORD27897,2024-12-29,Gadget Y,1,5.49,5.49,Ali Khan
ORD27908,2024-11-25,Widget A,10,12.5,125.0,Ayesha Smith
ORD27916,2024-10-09,Service Plan,5,44.0,224.0,Fatima Chen
ORD27922,2024-09-21,Widget B,5,19.99,99.95,Noor Khan
ORD27927,2024-08-22,Widget B,6,2199.0,13194.0,Ayesha Khan
ORD27948,2024-09-14,Service Plan,4,44.99,179.0,Sara Ahmed
ORD27968,2024-06-05,Gadget X,3,7.7,23.0,Sara Smith
ORD27991,2024-08-15,Gadget Y,1,5.0,5.0,John Smith
ORD27998,2024-10-28,Gadget X,8,630.0,5040.0,Maria Iqbal
ORD28004,2024-10-18,Widget A,9,11.0,99.0,Fatima Ahmed
ORD28011,2024-12-29,Gadget X,8,6.3,50.4,Hassan Hussain
ORD28015,2024-11-02,Gadget Y,6,549.0,3294.0,Ali Reyes
ORD28017,2024-08-06,Gadget Y,8,5.0,40.0,Omar Khan
ORD28024,2024-05-07,Widget A,6,12.5,75.0,Ali Garcia
ORD28031,2024-08-28,Gadget X,3,7.0,21.0,Noor Lee
ORD28033,2024-08-17,Widget B,6,17.99,107.95,Hassan Patel
ORD28040,2024-09-19,Gadget Y,6,6.04,36.23,Hassan Reyes
ORD28047,2024-10-31,Widget B,9,2199.0,19791.0,Zain Smith
ORD28057,2024-10-26,Gadget Y,2,6.04,12.0,Maria Khan
ORD28061,2024-07-01,Widget B,7,1999.0,13993.0,Noor Ahmed
ORD28070,2024-09-12,Gadget Y,2,494.0,988.0,Fatima Khan
ORD28070,2024-11-25,Gadget X,1,700.0,700.0,Fatima Smith
ORD28075,2024-09-14,Service Plan,1,44.99,44.99,John Patel
ORD28078,2024-12-10,Gadget X,3,7.0,21.0,Hassan Reyes
ORD28087,2024-07-09,Gadget Y,6,6.04,36.0,Hassan Garcia
ORD28087,2024-10-13,Service Plan,9,44.99,404.0,Ali Khan
ORD28095,2024-06-17,Widget A,10,13.75,137.5,Hassan Khan
ORD28098,2024-10-06,Widget B,1,1999.0,1999.0,Omar Smith
ORD28107,2024-10-05,Gadget X,1,7.0,7.0,Omar Patel
ORD28119,2024-12-28,Gadget Y,6,549.0,3294.0,Noor Reyes
ORD28120,2024-09-05,Service Plan,8,54.99,439.0,Fatima Garcia
ORD28124,2024-11-13,Widget B,6,21.99,131.93,Maria Khan
ORD28150,2024-07-01,Widget A,3,13.75,41.25,Fatima Patel
ORD28151,2024-06-19,Widget B,10,19.99,199.9,John Reyes
ORD28156,2024-09-15,Gadget X,7,7.0,49.0,Zain Chen
ORD28174,2024-08-08,Service Plan,5,4999.0,24995.0,Fatima Khan
ORD28176,2024-09-05,Gadget Y,2,6.04,12.08,Zain Khan
ORD28184,2024-11-17,Widget A,9,12.5,112.5,Zain Ahmed
ORD28185,2024-06-14,Gadget X,8,7.7,61.6,Omar Smith
ORD28185,2024-10-23,Gadget X,9,700.0,6300.0,Fatima Smith
ORD28196,2024-07-12,Widget B,5,17.0,85.0,Maria Chen
ORD28197,2024-06-23,Service Plan,5,49.0,245.0,Zain Iqbal
ORD28202,2024-06-02,Widget B,3,21.0,63.0,Ali Ahmed
ORD28218,2024-10-30,Gadget X,4,7.7,30.8,Hassan Garcia
ORD28226,2024-08-07,Gadget Y,2,6.04,12.08,Hassan Iqbal
ORD28228,2024-12-26,Widget A,3,13.75,41.25,John Patel
ORD28248,2024-12-26,Widget A,9,11.25,101.25,John Garcia
ORD28254,2024-10-29,Gadget Y,8,5.49,43.92,Noor Khan
ORD28255,2024-12-23,Gadget X,4,700.0,2800.0,Noor Chen
ORD28256,2024-07-23,Service Plan,6,49.99,299.94,Maria Ahmed
ORD28258,2024-09-28,Gadget Y,5,5.49,27.45,Ayesha Hussain
ORD28258,2024-10-13,Gadget Y,4,5.49,21.96,Noor Patel
ORD28270,2024-10-20,Widget B,3,19.99,59.97,Maria Ahmed
ORD28284,2024-10-31,Gadget X,6,7.0,42.0,Noor Ahmed
ORD28287,2024-08-03,Service Plan,9,54.0,494.9,Omar Smith
ORD28308,2024-07-24,Service Plan,4,49.99,199.96,Noor Ahmed
ORD28313,2024-06-11,Gadget X,3,7.0,21.0,Maria Chen
ORD28323,2024-12-03,Widget A,10,13.75,137.5,Omar Lee
ORD28325,2024-08-06,Widget A,2,12.0,24.0,Sara Lee
ORD28327,2024-09-18,Service Plan,2,49.99,99.0,Fatima Khan
ORD28337,2024-11-27,Gadget X,9,6.3,56.7,Omar Smith
ORD28339,2024-12-27,Service Plan,3,54.99,164.97,Maria Hussain
ORD28341,2024-06-28,Gadget Y,9,4.94,44.47,John Reyes
ORD28345,2024-09-30,Gadget Y,5,5.0,25.0,Ayesha Reyes
ORD28349,2024-09-10,Widget B,1,19.99,19.99,Noor Smith
ORD28396,2024-08-30,Service Plan,5,49.99,249.95,Omar Lee
ORD28402,2024-09-13,Gadget X,7,7.7,53.9,Omar Khan
ORD28411,2024-12-15,Widget A,6,12.5,75.0,Ayesha Reyes
ORD28427,2024-06-22,Gadget X,2,6.3,12.6,Fatima Lee
ORD28446,2024-06-06,Gadget Y,4,5.49,21.96,Fatima Chen
ORD28452,2024-09-26,Widget B,5,17.99,89.95,Noor Garcia
ORD28490,2024-12-07,Gadget Y,8,6.04,48.32,Noor Hussain
ORD28520,2024-09-21,Service Plan,10,54.99,549.89,John Chen
ORD28536,2024-10-07,Service Plan,3,4999.0,14997.0,Sara Garcia
ORD28550,2024-07-23,Widget B,2,19.99,39.98,Fatima Garcia
ORD28557,2024-10-06,Widget B,4,19.99,79.96,Sara Smith
ORD28557,2024-10-21,Widget A,4,13.75,55.0,John Iqbal
ORD28565,2024-06-01,Gadget Y,6,5.0,30.0,Noor Smith
ORD28565,2024-07-24,Service Plan,6,44.99,269.95,John Ahmed
ORD28569,2024-09-30,Widget A,4,1375.0,5500.0,Zain Garcia
ORD28574,2024-05-07,Widget B,8,19.99,159.0,John Garcia
ORD28575,2024-09-28,Widget A,7,1125.0,7875.0,Ayesha Patel
ORD28578,2024-06-30,Gadget X,10,7.7,77.0,John Iqbal
ORD28585,2024-08-04,Widget A,1,12.5,12.5,John Garcia
ORD28606,2024-09-30,Widget A,7,11.0,77.0,Sara Patel
ORD28607,2024-06-10,Widget B,8,21.0,168.0,John Patel
ORD28621,2024-09-26,Gadget Y,3,5.49,16.47,Fatima Hussain
ORD28628,2024-07-30,Gadget X,5,700.0,3500.0,Noor Garcia
ORD28630,2024-09-01,Service Plan,8,49.0,399.0,Sara Khan
ORD28632,2024-07-12,Gadget Y,7,5.49,38.43,Zain Ahmed
ORD28645,2024-09-20,Gadget Y,3,5.49,16.47,Sara Chen
ORD28657,2024-09-27,Service Plan,5,49.99,249.95,Fatima Smith
ORD28661,2024-11-30,Gadget X,2,7.0,14.0,Fatima Ahmed
ORD28668,2024-07-06,Widget B,10,1999.0,19990.0,John Khan
ORD28672,2024-12-11,Service Plan,4,49.99,199.96,John Reyes
ORD28695,2024-11-08,Service Plan,1,49.99,49.99,Sara Lee
ORD28700,2024-10-13,Widget A,9,12.5,112.5,Noor Ahmed
ORD28701,2024-12-02,Widget A,5,1250.0,6250.0,Zain Khan
ORD28711,2024-09-22,Service Plan,1,44.99,44.99,Noor Khan
ORD28717,2024-07-30,Gadget Y,10,5.49,54.9,John Smith
ORD28724,2024-09-24,Widget A,7,11.25,78.75,Zain Garcia
ORD28738,2024-07-13,Widget B,5,19.0,95.0,Omar Garcia
ORD28747,2024-11-17,Widget A,2,1125.0,2250.0,Noor Smith
ORD28750,2024-12-29,Service Plan,10,4999.0,49990.0,Ayesha Smith
ORD28753,2024-06-07,Gadget X,10,700.0,7000.0,Noor Khan
ORD28757,2024-09-06,Widget A,8,13.75,110.0,John Hussain
ORD28759,2024-07-27,Gadget X,6,7.0,42.0,Hassan Patel
ORD28765,2024-09-08,Gadget X,4,7.7,30.8,Ali Iqbal
ORD28769,2024-06-11,Widget B,7,1799.0,12594.0,Hassan Ahmed
ORD28788,2024-09-22,Widget A,1,12.5,12.5,John Patel
ORD28790,2024-12-24,Gadget X,9,7.0,63.0,Sara Iqbal
ORD28794,2024-07-09,Widget B,9,19.0,171.0,Maria Iqbal
ORD28804,2024-07-12,Widget A,6,12.5,75.0,Maria Chen
ORD28805,2024-08-27,Widget A,6,11.25,67.5,Maria Hussain
ORD28811,2024-06-05,Gadget Y,2,5.49,10.98,Omar Ahmed
ORD28819,2024-08-10,Service Plan,3,49.99,149.97,Omar Iqbal
ORD28825,2024-09-15,Gadget X,2,6.3,12.6,Omar Patel
ORD28842,2024-08-30,Service Plan,9,54.99,494.0,Omar Lee
ORD28858,2024-11-23,Gadget Y,9,494.0,4446.0,Omar Smith
ORD28859,2024-08-03,Gadget X,9,7.0,63.0,Fatima Reyes
ORD28869,2024-12-17,Gadget Y,2,5.49,10.98,Omar Hussain
ORD28876,2024-12-16,Widget B,4,21.99,87.96,Maria Ahmed
ORD28919,2024-09-13,Widget A,9,13.75,123.75,Maria Lee
ORD28920,2024-12-24,Gadget Y,1,4.94,4.94,Ayesha Garcia
ORD28925,2024-03-10,Gadget Y,8,5.0,40.0,Omar Hussain
ORD28928,2024-07-27,Gadget Y,2,6.04,12.08,Ayesha Reyes
ORD28940,2024-06-20,Service Plan,6,49.99,299.94,Noor Ahmed
ORD28946,2024-04-10,Service Plan,8,44.99,359.93,Ali Chen
ORD28946,2024-11-12,Gadget X,1,7.0,7.0,John Chen
ORD28955,2024-09-18,Widget A,3,12.5,37.5,Fatima Reyes
ORD28958,2024-11-10,Gadget Y,7,5.49,38.43,Noor Reyes
ORD28993,2024-09-01,Gadget Y,6,5.49,32.94,John Hussain
ORD28998,2024-11-20,Service Plan,7,49.99,349.93,John Ahmed
ORD29001,2024-10-27,Gadget X,3,7.0,21.0,Omar Smith
ORD29001,2024-12-17,Service Plan,2,49.0,98.0,John Ahmed
ORD29013,2024-12-07,Service Plan,10,54.99,549.89,Ali Ahmed
ORD29014,2024-04-12,Widget B,1,19.99,19.99,Hassan Lee
ORD29038,2024-12-27,Gadget Y,4,5.0,20.0,Ali Patel
ORD29043,2024-11-23,Gadget X,10,6.3,63.0,Noor Lee
ORD29047,2024-11-20,Gadget X,2,7.0,14.0,Ali Ahmed
ORD29047,2024-12-29,Gadget X,3,7.7,23.1,Sara Hussain
ORD29062,2024-09-26,Service Plan,6,49.0,294.0,Zain Hussain
ORD29076,2024-07-10,Gadget Y,7,5.49,38.43,Sara Chen
ORD29079,2024-12-15,Widget A,6,1250.0,7500.0,Noor Hussain
ORD29082,2024-11-11,Widget B,2,19.0,38.0,John Hussain
ORD29093,2024-10-22,Widget B,6,17.0,102.0,Omar Ahmed
ORD29106,2024-06-08,Widget A,8,12.0,96.0,Ayesha Chen
ORD29115,2024-07-06,Service Plan,5,4999.0,24995.0,Noor Smith
ORD29116,2024-12-22,Widget B,8,19.99,159.92,Fatima Garcia
ORD29136,2024-08-01,Widget B,10,19.99,199.9,John Iqbal
ORD29157,2024-01-06,Widget B,9,17.99,161.92,Fatima Khan
ORD29162,2024-01-08,Gadget Y,9,4.94,44.46,Hassan Ahmed
ORD29174,2024-10-04,Service Plan,8,54.99,439.0,Ali Khan
ORD29191,2024-12-25,Widget A,6,1125.0,6750.0,Zain Khan
ORD29197,2024-11-25,Gadget Y,6,6.04,36.24,Ayesha Khan
ORD29198,2024-12-31,Service Plan,1,49.0,49.0,Omar Smith
ORD29200,2024-07-07,Widget B,8,19.99,159.0,Omar Reyes
ORD29201,2024-09-16,Gadget X,3,7.0,21.0,John Garcia
ORD29202,2024-08-03,Widget B,6,1999.0,11994.0,Maria Patel
ORD29221,2024-09-22,Widget A,1,12.0,12.0,Noor Hussain
ORD29225,2024-09-06,Gadget X,6,6.3,37.8,Omar Smith
ORD29234,2024-08-18,Gadget X,10,770.0,7700.0,Hassan Hussain
ORD29234,2024-10-11,Gadget Y,2,5.49,10.98,Ayesha Khan
ORD29234,2024-11-11,Widget B,5,21.99,109.95,John Ahmed
ORD29253,2024-04-12,Service Plan,6,4499.0,26994.0,Fatima Hussain
ORD29264,2024-06-16,Service Plan,3,49.99,149.97,Noor Patel
ORD29268,2024-08-11,Widget A,2,1250.0,2500.0,Noor Smith
ORD29285,2024-11-14,Widget A,4,12.5,50.0,Maria Chen
ORD29295,2024-10-13,Service Plan,9,49.0,441.0,Omar Hussain
ORD29299,2024-09-12,Service Plan,6,4499.0,26994.0,Omar Patel
ORD29301,2024-08-08,Gadget X,4,770.0,3080.0,John Iqbal
ORD29306,2024-10-16,Service Plan,10,49.99,499.0,Hassan Chen
ORD29319,2024-08-20,Widget A,8,11.0,88.0,Maria Khan
ORD29319,2024-11-09,Widget A,4,11.25,45.0,Ayesha Smith
ORD29321,2024-09-29,Gadget X,10,7.0,70.0,Ali Lee
ORD29352,2024-06-19,Gadget X,6,6.3,37.8,Ayesha Ahmed
ORD29359,2024-11-26,Widget B,7,1999.0,13993.0,Noor Ahmed
ORD29365,2024-08-01,Widget B,5,21.99,109.95,John Smith
ORD29376,2024-08-30,Gadget Y,6,4.94,29.65,Zain Ahmed
ORD29388,2024-06-17,Service Plan,2,49.99,99.98,Noor Patel
ORD29401,2024-10-12,Gadget X,1,700.0,700.0,Hassan Patel
ORD29405,2024-02-07,Gadget X,2,7.0,14.0,Noor Patel
ORD29410,2024-09-19,Widget B,1,1999.0,1999.0,Sara Hussain
ORD29420,2024-06-08,Gadget X,8,7.0,56.0,Fatima Khan
ORD29433,2024-10-22,Widget B,8,19.0,152.0,Noor Garcia
ORD29441,2024-06-24,Widget B,6,2199.0,13194.0,Ali Iqbal
ORD29442,2024-06-17,Widget B,5,1799.0,8995.0,Zain Garcia
ORD29443,2024-12-07,Widget B,5,19.99,99.95,Maria Chen
ORD29453,2024-10-25,Widget B,9,19.0,171.0,Hassan Khan
ORD29466,2024-07-31,Gadget X,6,7.0,42.0,Hassan Lee
ORD29472,2024-08-23,Widget B,1,19.99,19.99,Sara Reyes
ORD29484,2024-12-29,Service Plan,10,49.0,490.0,Sara Reyes
ORD29505,2024-11-23,Widget B,7,1999.0,13993.0,Fatima Iqbal
ORD29533,2024-08-03,Widget A,1,1250.0,1250.0,Fatima Hussain
ORD29554,2024-12-21,Service Plan,3,49.99,149.0,Fatima Patel
ORD29558,2024-06-23,Widget A,1,12.0,12.0,Omar Ahmed
ORD29573,2024-07-31,Widget B,6,17.99,107.94,Ayesha Hussain
ORD29590,2024-08-02,Service Plan,9,44.0,396.0,Sara Reyes
ORD29593,2024-06-29,Widget B,6,1999.0,11994.0,Ali Patel
ORD29598,2024-09-23,Gadget X,6,7.0,42.0,Hassan Iqbal
ORD29600,2024-06-02,Service Plan,8,54.0,439.91,Omar Smith
ORD29608,2024-12-20,Widget A,7,12.5,87.5,Zain Khan
ORD29611,2024-10-07,Widget B,9,17.99,161.91,Omar Reyes
ORD29614,2024-07-30,Gadget X,4,6.3,25.2,Zain Iqbal
ORD29638,2024-08-15,Widget A,8,12.5,100.0,Omar Hussain
ORD29651,2024-11-12,Widget B,1,19.99,19.99,Noor Garcia
ORD29666,2024-08-28,Service Plan,3,49.99,149.97,Hassan Hussain
ORD29666,2024-10-17,Gadget Y,8,5.49,43.92,Ali Smith
ORD29669,2024-10-30,Widget A,2,11.25,22.5,Noor Hussain
ORD29697,2024-06-23,Service Plan,3,44.99,134.97,John Chen
ORD29697,2024-11-15,Service Plan,9,44.0,396.0,Maria Reyes
ORD29702,2024-08-01,Widget B,7,17.0,119.0,Ayesha Iqbal
ORD29715,2024-10-22,Widget A,5,12.5,62.5,Omar Smith
ORD29722,2024-10-12,Gadget X,6,700.0,4200.0,John Patel
ORD29725,2024-06-25,Service Plan,9,4999.0,44991.0,Ayesha Smith
ORD29730,2024-06-14,Widget B,4,19.99,79.96,Sara Ahmed
ORD29734,2024-11-28,Gadget Y,7,6.04,42.28,Fatima Patel
ORD29742,2024-09-10,Service Plan,7,4499.0,31493.0,Omar Iqbal
ORD29742,2024-12-24,Gadget Y,8,604.0,4832.0,Fatima Iqbal
ORD29776,2024-09-12,Widget A,10,13.75,137.0,Omar Reyes
ORD29786,2024-09-21,Widget A,8,13.75,110.0,Sara Garcia
ORD29797,2024-06-29,Gadget X,3,7.7,23.1,Ayesha Iqbal
ORD29798,2024-12-20,Widget B,4,1799.0,7196.0,Maria Reyes
ORD29799,2024-06-04,Service Plan,5,4999.0,24995.0,Fatima Ahmed
ORD29809,2024-11-06,Widget A,10,12.5,125.0,Fatima Garcia
ORD29820,2024-07-05,Service Plan,9,49.0,441.0,Maria Chen
ORD29820,2024-10-20,Service Plan,3,54.99,164.97,Omar Chen
ORD29828,2024-09-27,Gadget Y,2,549.0,1098.0,Zain Reyes
ORD29839,2024-10-11,Gadget Y,9,6.04,54.36,Maria Patel
ORD29843,2024-09-16,Widget A,1,11.25,11.25,John Reyes
ORD29859,2024-11-28,Widget A,8,11.25,90.0,Fatima Lee
ORD29863,2024-06-07,Widget A,9,12.5,112.5,Zain Lee
ORD29865,2024-12-21,Widget A,8,1250.0,10000.0,Omar Iqbal
ORD29871,2024-07-12,Gadget X,2,7.0,14.0,John Ahmed
ORD29902,2024-06-25,Service Plan,7,4999.0,34993.0,John Garcia
ORD29908,2024-08-01,Widget B,1,17.99,17.99,Ali Iqbal
ORD29916,2024-07-02,Widget A,1,12.0,12.0,Hassan Khan
ORD29921,2024-12-21,Service Plan,9,49.99,449.91,Maria Garcia
ORD29925,2024-07-12,Gadget Y,2,4.94,9.88,John Lee
ORD29925,2024-07-15,Gadget X,8,7.0,56.0,Hassan Chen
ORD29967,2024-10-11,Widget B,6,19.99,119.94,John Patel
ORD29981,2024-07-08,Widget B,1,19.99,19.99,Zain Patel
ORD29987,2024-12-04,Service Plan,3,4999.0,14997.0,Omar Lee
ORD29988,2024-06-28,Gadget Y,5,5.49,27.45,Zain Garcia
ORD29997,2024-11-18,Widget B,9,19.99,179.91,Hassan Reyes
ORD30001,2024-07-29,Gadget Y,8,5.0,40.0,Ali Garcia
ORD30013,2024-11-24,Widget A,9,12.0,108.0,Sara Reyes
ORD30018,2024-06-23,Gadget X,4,6.3,25.2,Ali Khan
ORD30037,2024-12-31,Widget A,7,11.25,78.75,Omar Patel
ORD30043,2024-06-01,Gadget Y,10,4.0,40.0,Fatima Patel
ORD30051,2024-12-09,Service Plan,8,44.99,359.93,Noor Hussain
ORD30052,2024-09-20,Widget B,9,19.0,171.0,John Hussain
ORD30058,2024-08-11,Gadget X,7,7.0,49.0,Omar Khan
ORD30074,2024-10-18,Gadget X,3,7.7,23.1,Omar Ahmed
ORD30081,2024-11-30,Service Plan,9,49.99,449.91,Maria Reyes
ORD30089,2024-12-10,Widget B,4,19.99,79.96,Zain Lee
ORD30097,2024-12-29,Gadget Y,6,6.04,36.23,Sara Patel
ORD30110,2024-09-08,Service Plan,9,44.99,404.91,Ali Garcia
ORD30111,2024-10-29,Widget B,7,19.99,139.0,Ayesha Garcia
ORD30116,2024-10-24,Gadget Y,2,5.49,10.98,Maria Reyes
ORD30116,2024-11-04,Gadget Y,3,4.94,14.82,Omar Khan
ORD30117,2024-08-14,Gadget Y,10,6.0,60.39,Ayesha Ahmed
ORD30127,2024-12-23,Service Plan,6,4999.0,29994.0,Zain Lee
